repository,scope,path,line,method,declaration
core,application_or_library,CP6.Core/Pub/BaseCrudController.cs,22,GET,[HttpGet]
core,application_or_library,CP6.Core/Pub/BaseCrudController.cs,30,POST,[HttpPost]
core,application_or_library,CP6.Core/Pub/BaseCrudController.cs,34,PUT,[HttpPut]
core,application_or_library,CP6.Core/Pub/BaseCrudController.cs,42,DELETE,[HttpDelete]
core,application_or_library,CP6.WebApi/Configuration/ErpIntegrationConfiguration.cs,71,GET,".MapGet(""/dapr/subscribe"""
core,application_or_library,CP6.WebApi/Configuration/ErpIntegrationConfiguration.cs,75,POST,".MapPost(""/internal/erp/v1/events"""
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,85,POST,"[HttpPost(""login"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,167,POST,"[HttpPost(""2fa/setup"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,179,POST,"[HttpPost(""2fa/enroll"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,200,POST,"[HttpPost(""2fa/verify"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,231,POST,"[HttpPost(""2fa/email-otp"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,242,POST,"[HttpPost(""sso/start"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,262,GET,"[HttpGet(""sso/callback"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,297,POST,"[HttpPost(""sso/exchange"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,322,POST,"[HttpPost(""refresh"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,368,POST,"[HttpPost(""logout"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientAuthController.cs,397,POST,"[HttpPost(""quick-switch"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientBootstrapController.cs,25,GET,"[HttpGet(""bootstrap"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientDevicesController.cs,14,POST,"[HttpPost(""activate"")]"
core,application_or_library,CP6.WebApi/Controllers/ClientDevicesController.cs,28,POST,"[HttpPost(""heartbeat"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BackorderController.cs,23,GET,"[HttpGet(""queue"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BackorderController.cs,30,POST,"[HttpPost(""{webOrderNo}/{detailNo:int}/close-remaining"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BackorderController.cs,53,POST,"[HttpPost(""{webOrderNo}/{detailNo:int}/split-to-new-order"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,29,GET,"[HttpGet(""{bpCd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,39,GET,"[HttpGet(""check-exists/{bpCd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,47,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,64,PUT,"[HttpPut(""{bpCd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,89,DELETE,"[HttpDelete(""{bpCd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,110,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/BusinessPartnerController.cs,125,GET,"[HttpGet(""export-csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/CreditNoteController.cs,21,POST,"[HttpPost(""search"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ErpCommerceController.cs,17,PUT,"[HttpPut(""/api/business-partners/{key}/commerce-profile"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ErpCommerceController.cs,22,PUT,"[HttpPut(""/api/quotations/{key}/commerce-terms"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ErpCommerceController.cs,27,POST,"[HttpPost(""/api/quotations/{key}/customer-acceptance"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ErpCommerceController.cs,32,DELETE,"[HttpDelete(""/api/quotations/{key}/customer-acceptance"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,31,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,42,GET,"[HttpGet(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,54,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,67,PUT,"[HttpPut(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,97,DELETE,"[HttpDelete(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,120,POST,"[HttpPost(""{no}/copy"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/EstimateCalcController.cs,141,POST,"[HttpPost(""calculate"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FscChecklistController.cs,28,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FscChecklistController.cs,43,GET,"[HttpGet(""formats"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FscChecklistController.cs,51,POST,"[HttpPost(""issue"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FscChecklistController.cs,67,GET,"[HttpGet(""download/{fscManagementNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FxRateController.cs,23,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Erp/FxRateController.cs,28,GET,"[HttpGet(""resolve"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FxRateController.cs,32,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/FxRateController.cs,47,PUT,"[HttpPut(""{id:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/FxRateController.cs,62,DELETE,"[HttpDelete(""{id:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/MasterDataController.cs,23,GET,"[HttpGet(""bases"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/MasterDataController.cs,31,GET,"[HttpGet(""staffs"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/MasterDataController.cs,44,GET,"[HttpGet(""generic-codes"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/MasterDataController.cs,58,GET,"[HttpGet(""lookup/customer"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/MasterDataController.cs,72,GET,"[HttpGet(""lookup/product"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,32,GET,"[HttpGet(""next-seq"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,40,GET,"[HttpGet(""by-haibai-no"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,53,GET,"[HttpGet(""by-set-product/{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,61,GET,"[HttpGet(""lookup-product-master/{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,71,GET,"[HttpGet(""lookup-product-processes/{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,79,GET,"[HttpGet(""lookup-product-materials/{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,87,GET,"[HttpGet(""calc-is-editable"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,98,GET,"[HttpGet(""check-wip"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,106,GET,"[HttpGet(""credit-check"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,114,GET,"[HttpGet(""consigned-check"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,123,POST,"[HttpPost(""lead-time"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,131,POST,"[HttpPost(""calc-product-category"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,139,POST,"[HttpPost(""calc-materials"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,147,GET,"[HttpGet(""check-delivery-lt"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,160,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,172,GET,"[HttpGet(""list/export.csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,181,POST,"[HttpPost(""report"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,196,GET,"[HttpGet(""price-correction/list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,218,GET,"[HttpGet(""price-correction/{webOrderNo}/{detailNo}/amount"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,228,PUT,"[HttpPut(""price-correction/batch"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,253,GET,"[HttpGet(""{webOrderNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,263,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,280,PUT,"[HttpPut(""{webOrderNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,310,DELETE,"[HttpDelete(""{webOrderNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderController.cs,365,POST,"[HttpPost(""{webOrderNo}/cancel"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OrderTraceController.cs,20,GET,"[HttpGet(""{webOrderNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OtdReportController.cs,20,POST,"[HttpPost(""summary"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/OtdReportController.cs,27,POST,"[HttpPost(""export-csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,23,GET,"[HttpGet(""next-seq"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,30,GET,"[HttpGet(""by-estimate-calc/{calcNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,38,GET,"[HttpGet(""by-product/{productCd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,46,GET,"[HttpGet(""{wdPtnNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,54,GET,"[HttpGet(""{wdPtnNo}/history"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,61,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,80,PUT,"[HttpPut(""{wdPtnNo}/revise"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,99,PUT,"[HttpPut(""{wdPtnNo}/{wdRev:int}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,119,DELETE,"[HttpDelete(""{wdPtnNo}/{wdRev:int}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,131,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,138,GET,"[HttpGet(""list/export.csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/PlateMoldController.cs,147,POST,"[HttpPost(""label"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,30,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,39,GET,"[HttpGet(""next-seq"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,47,GET,"[HttpGet(""by-quotation/{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,55,GET,"[HttpGet(""by-estimate-calc/{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,65,GET,"[HttpGet(""export.csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,75,GET,"[HttpGet(""check-wip/{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,83,GET,"[HttpGet(""{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,93,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,103,PUT,"[HttpPut(""{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,129,DELETE,"[HttpDelete(""{cd}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/ProductController.cs,149,POST,"[HttpPost(""{cd}/copy"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,31,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,42,GET,"[HttpGet(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,55,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,68,PUT,"[HttpPut(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,102,DELETE,"[HttpDelete(""{no}"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,129,POST,"[HttpPost(""{no}/copy"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,150,POST,"[HttpPost(""{no}/confirm"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,180,POST,"[HttpPost(""{no}/cancel-confirm"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,208,POST,"[HttpPost(""{no}/issue"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/QuotationController.cs,227,GET,"[HttpGet(""calcs"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/SheetUnitPriceController.cs,21,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/SheetUnitPriceController.cs,38,POST,"[HttpPost(""import"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/SheetUnitPriceController.cs,55,PUT,"[HttpPut(""batch-update"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/UnshippedOrderController.cs,21,POST,"[HttpPost(""search"")]"
core,application_or_library,CP6.WebApi/Controllers/Erp/UnshippedOrderController.cs,32,POST,"[HttpPost(""export-csv"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,33,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,37,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,45,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,54,POST,"[HttpPost(""{id}/post"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,59,GET,"[HttpGet(""aging"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApInvoiceController.cs,64,GET,"[HttpGet(""reconcile"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApMasterController.cs,23,GET,"[HttpGet(""bank-account"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApMasterController.cs,27,POST,"[HttpPost(""bank-account"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApMasterController.cs,35,GET,"[HttpGet(""tax-code"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ApMasterController.cs,39,POST,"[HttpPost(""tax-code"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,34,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,38,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,46,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,55,POST,"[HttpPost(""{id}/post"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,60,POST,"[HttpPost(""credit-memo"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,69,POST,"[HttpPost(""{id}/reverse"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,75,GET,"[HttpGet(""aging"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ArInvoiceController.cs,80,GET,"[HttpGet(""reconcile"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,29,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,36,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,40,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,63,PUT,"[HttpPut(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,76,POST,"[HttpPost(""{id}/activate"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCardController.cs,88,GET,"[HttpGet(""{id}/schedule"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCategoryController.cs,23,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCategoryController.cs,27,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCategoryController.cs,31,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCategoryController.cs,41,PUT,"[HttpPut(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetCategoryController.cs,59,DELETE,"[HttpDelete(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,29,GET,"[HttpGet(""preview"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,33,GET,"[HttpGet(""list"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,40,GET,"[HttpGet(""{runId}/entries"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,45,POST,"[HttpPost(""run"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,50,PUT,"[HttpPut(""entry/{entryId}/workload"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,55,POST,"[HttpPost(""{runId}/post"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDepreciationController.cs,59,POST,"[HttpPost(""{runId}/reverse"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDisposalController.cs,24,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDisposalController.cs,29,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDisposalController.cs,33,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDisposalController.cs,41,POST,"[HttpPost(""{id}/confirm"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/AssetDisposalController.cs,45,POST,"[HttpPost(""{id}/reverse"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankImportProfileController.cs,20,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/BankImportProfileController.cs,24,POST,"[HttpPost(""upsert"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankImportProfileController.cs,29,DELETE,"[HttpDelete(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,24,GET,"[HttpGet(""{statementId}/candidates"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,29,POST,"[HttpPost(""{statementId}/auto-match"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,33,POST,"[HttpPost(""{statementId}/manual-match"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,42,POST,"[HttpPost(""unmatch/{groupId}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,46,POST,"[HttpPost(""{statementId}/generate-voucher"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,51,POST,"[HttpPost(""{statementId}/mark-pending"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,56,GET,"[HttpGet(""{statementId}/reconciliation-statement"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,61,POST,"[HttpPost(""{statementId}/lock"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankReconciliationController.cs,65,POST,"[HttpPost(""{statementId}/unlock"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,20,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,25,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,30,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,35,POST,"[HttpPost(""{id}/import"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,44,POST,"[HttpPost(""{id}/line"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,49,PUT,"[HttpPut(""{id}/line/{lineId}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BankStatementController.cs,54,DELETE,"[HttpDelete(""{id}/line/{lineId}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,35,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,40,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,48,PUT,"[HttpPut(""{id:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,53,POST,"[HttpPost(""{id:guid}/deactivate"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,60,GET,"[HttpGet(""{id:guid}/versions"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,65,POST,"[HttpPost(""{id:guid}/versions"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,73,PUT,"[HttpPut(""versions/{vid:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,78,POST,"[HttpPost(""versions/{vid:guid}/submit"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,86,POST,"[HttpPost(""versions/{vid:guid}/activate"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetController.cs,91,DELETE,"[HttpDelete(""versions/{vid:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetLineController.cs,38,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetLineController.cs,43,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetLineController.cs,52,DELETE,"[HttpDelete(""{lineId:guid}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetLineController.cs,65,POST,"[HttpPost(""import/preview"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetLineController.cs,73,POST,"[HttpPost(""import/confirm"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetReportController.cs,24,GET,"[HttpGet(""vs-actual"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/BudgetReportController.cs,33,POST,"[HttpPost(""pre-check"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/CostCenterController.cs,20,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/CostController.cs,32,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/CostController.cs,37,GET,"[HttpGet(""{workOrderNo}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/CostController.cs,45,GET,"[HttpGet(""{workOrderNo}/fg-unit-cost"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/CostController.cs,50,POST,"[HttpPost(""{workOrderNo}/collect"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/CostController.cs,56,POST,"[HttpPost(""{workOrderNo}/settle"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/CreditControlController.cs,23,GET,"[HttpGet(""check"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,23,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,27,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,34,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,42,PUT,"[HttpPut(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,51,POST,"[HttpPost(""{id}/deactivate"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/GlAccountController.cs,60,POST,"[HttpPost(""import"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,25,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,29,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,37,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,42,POST,"[HttpPost(""{id}/submit"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,47,POST,"[HttpPost(""{id}/post"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,51,POST,"[HttpPost(""{id}/reject"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/JournalEntryController.cs,56,POST,"[HttpPost(""{id}/reverse"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PaymentController.cs,31,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/PaymentController.cs,35,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PaymentController.cs,43,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/PaymentController.cs,52,POST,"[HttpPost(""{id}/reverse"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PaymentController.cs,58,POST,"[HttpPost(""{id}/settle"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,27,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,31,GET,"[HttpGet(""{id}/pre-close-check"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,35,POST,"[HttpPost(""{id}/close"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,40,POST,"[HttpPost(""{id}/reopen"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,45,POST,"[HttpPost(""year-close/{fiscalYear:int}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/PeriodController.cs,50,POST,"[HttpPost(""reopen-year/{fiscalYear:int}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ReceiptController.cs,31,GET,[HttpGet]
core,application_or_library,CP6.WebApi/Controllers/Fin/ReceiptController.cs,35,GET,"[HttpGet(""{id}"")]"
core,application_or_library,CP6.WebApi/Controllers/Fin/ReceiptController.cs,43,POST,[HttpPost]
core,application_or_library,CP6.WebApi/Controllers/Fin/ReceiptController.cs,52,POST,"[HttpPost(""{id}/reverse"")]"
