path,line,code
cp6.web/src/api/mes/mes.ts,163,"return http.get<any, Api<InspectionTemplateDto[]>>("
cp6.web/src/api/mes/mes.ts,170,"return http.get<any, Api<string[]>>('/mes/inspections/templates')"
cp6.web/src/api/mes/mes.ts,179,"return http.get<any, Api<MesPagedResult<DefectRecordDto>>>('/mes/defects', {"
cp6.web/src/api/mes/mes.ts,186,"return http.get<any, Api<DefectRecordDto>>(`/mes/defects/${encodeURIComponent(no)}`)"
cp6.web/src/api/mes/mes.ts,190,"return http.post<any, Api<{ defectNo: string }>>('/mes/defects', dto)"
cp6.web/src/api/mes/mes.ts,194,"return http.put<any, Api<unknown>>(`/mes/defects/${encodeURIComponent(no)}`, dto)"
cp6.web/src/api/mes/mes.ts,198,"return http.delete<any, Api<unknown>>(`/mes/defects/${encodeURIComponent(no)}`)"
cp6.web/src/api/mes/mes.ts,203,"return http.get<any, Api<DefectCategoryDto[]>>('/mes/defects/categories')"
cp6.web/src/api/mes/mes.ts,212,"return http.get<any, Api<PlanningBarDto[]>>('/mes/planning-board', {"
cp6.web/src/api/mes/mes.ts,218,"return http.get<any, Api<PlanningKpiDto>>('/mes/planning-board/kpi', {"
cp6.web/src/api/mes/mes.ts,223,"return http.put<any, Api<unknown>>('/mes/planning-board/reschedule', req)"
cp6.web/src/api/mes/mes.ts,226,"return http.post<any, Api<{ changed: number }>>('/mes/planning-board/auto-arrange', req)"
cp6.web/src/api/mes/mes.ts,235,"return http.get<any, Api<MesDashboardSummaryDto>>('/mes/dashboard/summary')"
cp6.web/src/api/mes/mes.ts,238,"return http.get<any, Api<ProcessProgressDto[]>>('/mes/dashboard/process-progress')"
cp6.web/src/api/mes/mes.ts,241,"return http.get<any, Api<DelayAlertDto[]>>('/mes/dashboard/delay-alerts', { params: { top } })"
cp6.web/src/api/mes/mes.ts,244,"return http.get<any, Api<DailyTrendDto[]>>('/mes/dashboard/daily-trend', { params: { days } })"
cp6.web/src/api/mes/mes.ts,247,"return http.get<any, Api<DefectTop5Dto[]>>('/mes/dashboard/defect-top5')"
cp6.web/src/api/mes/mes.ts,250,"return http.get<any, Api<RecentCompletedDto[]>>('/mes/dashboard/recent-completed', { params: { top } })"
cp6.web/src/api/mes/mes.ts,253,"return http.get<any, Api<MachineHeatmapDto[]>>('/mes/dashboard/machine-heatmap', { params: { days } })"
cp6.web/src/api/mes/mes.ts,262,"return http.get<any, Api<MachineDto[]>>('/mes/machines', {"
cp6.web/src/api/mes/mes.ts,268,"return http.get<any, Api<MachineDto>>(`/mes/machines/${encodeURIComponent(cd)}`)"
cp6.web/src/api/mes/mes.ts,271,"return http.post<any, Api<{ machineCd: string }>>('/mes/machines', dto)"
cp6.web/src/api/mes/mes.ts,274,"return http.put<any, Api<unknown>>(`/mes/machines/${encodeURIComponent(cd)}`, dto)"
cp6.web/src/api/mes/mes.ts,277,"return http.delete<any, Api<unknown>>(`/mes/machines/${encodeURIComponent(cd)}`)"
cp6.web/src/api/mes/mes.ts,280,"return http.post<any, Api<unknown>>(`/mes/machines/${encodeURIComponent(cd)}/status`, { status })"
cp6.web/src/api/mes/mes.ts,285,"return http.get<any, Api<MesPagedResult<MachineDowntimeDto>>>('/mes/machines/downtimes', {"
cp6.web/src/api/mes/mes.ts,290,"return http.post<any, Api<{ downtimeNo: string }>>('/mes/machines/downtimes', dto)"
cp6.web/src/api/mes/mes.ts,293,"return http.post<any, Api<unknown>>("
cp6.web/src/api/mes/mes.ts,305,"return http.get<any, Api<OeeDailyDto[]>>('/mes/oee', { params: query })"
cp6.web/src/api/mes/mes.ts,308,"return http.get<any, Api<OeeDailyDto[]>>('/mes/oee/today', { params: { machineCd } })"
cp6.web/src/api/mes/mes.ts,311,"return http.get<any, Api<Record<string, OeeDailyDto[]>>>('/mes/oee/trend', {"
cp6.web/src/api/mes/mes.ts,316,"return http.post<any, Api<{ recalculated: number }>>('/mes/oee/recalculate', req)"
cp6.web/src/api/mes/planAchievement.ts,6,"return http.post<any, ApiResult<PlanAchievementSummary>>('/mes/plan-achievement/summary', query)"
cp6.web/src/api/mes/planAchievement.ts,10,"return http.post<Blob>('/mes/plan-achievement/export-csv', query, { responseType: 'blob' })"
cp6.web/src/api/mes/processCost.ts,10,"return http.get<any, ApiResp<WorkCenter[]>>('/mes/work-center', { params: { keyword } })"
cp6.web/src/api/mes/processCost.ts,13,"return http.post<any, ApiResp<unknown>>('/mes/work-center/upsert', d)"
cp6.web/src/api/mes/processCost.ts,16,"return http.delete<any, ApiResp<unknown>>(`/mes/work-center/${wgCd}`)"
cp6.web/src/api/mes/processCost.ts,23,"return http.get<any, ApiResp<ProcessCostRate[]>>('/mes/process-cost-rate', { params: { wgCd } })"
cp6.web/src/api/mes/processCost.ts,26,"return http.post<any, ApiResp<unknown>>('/mes/process-cost-rate/upsert', d)"
cp6.web/src/api/mes/processCost.ts,29,"return http.delete<any, ApiResp<unknown>>(`/mes/process-cost-rate/${id}`)"
cp6.web/src/api/oa/approval.ts,7,"return http.get<any, ApiResp<ApprovalPanelDetail>>('/oa/approval/detail', {"
cp6.web/src/api/oa/approval.ts,12,"return http.post(`/oa/tasks/${taskId}/decision`, {"
cp6.web/src/api/oa/approverMap.ts,10,"list: (mapKey?: string) => http.get('/oa/approver-map/list', { params: { mapKey } }),"
cp6.web/src/api/oa/approverMap.ts,11,"keys: () => http.get('/oa/approver-map/keys'),"
cp6.web/src/api/oa/approverMap.ts,12,"create: (body: Partial<ApproverMap>) => http.post('/oa/approver-map', body),"
cp6.web/src/api/oa/approverMap.ts,13,"update: (id: string, body: Partial<ApproverMap>) => http.put(`/oa/approver-map/${id}`, body),"
cp6.web/src/api/oa/approverMap.ts,14,"remove: (id: string) => http.delete(`/oa/approver-map/${id}`),"
cp6.web/src/api/oa/catalog.ts,4,"tree:     ()                          => http.get('/oa/catalog/tree'),"
cp6.web/src/api/oa/catalog.ts,5,"favorite: (formKey: string, on: boolean) => http.post('/oa/catalog/favorite', { formKey, on }),"
cp6.web/src/api/oa/delegate.ts,4,"myGrants: ()          => http.get('/oa/delegate/my-grants'),"
cp6.web/src/api/oa/delegate.ts,5,"list:     ()          => http.get('/oa/delegate/list'),"
cp6.web/src/api/oa/delegate.ts,6,"add:      (body: unknown) => http.post('/oa/delegate/add', body),"
cp6.web/src/api/oa/delegate.ts,7,"remove:   (id: string)    => http.post('/oa/delegate/remove', { id }),"
cp6.web/src/api/oa/designer.ts,10,"list:  (functionId?: string) => http.get('/oa/designer/list', { params: { functionId } }),"
cp6.web/src/api/oa/designer.ts,11,"load:  (flowKey: string) => http.get(`/oa/designer/load/${flowKey}`),"
cp6.web/src/api/oa/designer.ts,12,"save:  (body: SaveFlowBody) => http.post('/oa/designer/save', body),"
cp6.web/src/api/oa/designer.ts,14,"http.post(`/oa/flow-defs/${encodeURIComponent(flowKey)}/publish`, { rowVersion }),"
cp6.web/src/api/oa/designer.ts,16,"http.post('/oa/designer/clone', { sourceFlowKey, newFlowKey, newFlowName }),"
cp6.web/src/api/oa/designer.ts,18,const res = await http.get('/oa/designer/service-catalog') as any
cp6.web/src/api/oa/draft.ts,24,"http.get('/oa/drafts', { params: { page, pageSize } }),"
cp6.web/src/api/oa/draft.ts,25,"get: (id: string) => http.get(`/oa/drafts/${id}`),"
cp6.web/src/api/oa/draft.ts,27,"http.post(`/oa/forms/${encodeURIComponent(formKey)}/drafts`, { data, title }),"
cp6.web/src/api/oa/draft.ts,29,"http.put(`/oa/drafts/${id}`, { data, title, rowVersion }),"
cp6.web/src/api/oa/draft.ts,31,"http.post(`/oa/drafts/${id}/rebase`, { targetVersion, confirmRemovedValues, rowVersion }),"
cp6.web/src/api/oa/draft.ts,33,"http.post(`/oa/drafts/${id}/submit`, { rowVersion }, {"
cp6.web/src/api/oa/draft.ts,36,"remove: (id: string) => http.delete(`/oa/drafts/${id}`),"
cp6.web/src/api/oa/flowAdmin.ts,4,"list:   () => http.get('/oa/flow-admin/list'),"
cp6.web/src/api/oa/flowAdmin.ts,5,"get:    (flowKey: string) => http.get(`/oa/flow-admin/${flowKey}`),"
cp6.web/src/api/oa/flowAdmin.ts,7,"http.post('/oa/flow-admin/enable', { flowKey, enabled }),"
cp6.web/src/api/oa/flowTrigger.ts,37,"list: async (): Promise<FlowTriggerItem[]> => unwrap(await http.get('/oa/flow-triggers/list')) ?? [],"
cp6.web/src/api/oa/flowTrigger.ts,38,"get: async (id: string): Promise<FlowTriggerItem> => unwrap(await http.get(`/oa/flow-triggers/${id}`)),"
cp6.web/src/api/oa/flowTrigger.ts,40,"unwrap(await http.post('/oa/flow-triggers', body)),"
cp6.web/src/api/oa/flowTrigger.ts,41,"update: (id: string, body: FlowTriggerSaveBody) => http.put(`/oa/flow-triggers/${id}`, body),"
cp6.web/src/api/oa/flowTrigger.ts,42,"enable: (id: string, enabled: boolean) => http.post(`/oa/flow-triggers/${id}/enable`, { enabled }),"
cp6.web/src/api/oa/flowTrigger.ts,44,"unwrap(await http.post(`/oa/flow-triggers/${id}/reset-key`)),"
cp6.web/src/api/oa/flowTrigger.ts,46,"unwrap(await http.post(`/oa/flow-triggers/${id}/manual-fire`)),"
cp6.web/src/api/oa/flowTrigger.ts,48,"unwrap(await http.get(`/oa/flow-triggers/${id}/fires`, { params: { take } })) ?? [],"
cp6.web/src/api/oa/flowTrigger.ts,50,"unwrap(await http.post('/oa/flow-triggers/cron-preview', { cron })),"
cp6.web/src/api/oa/forecast.ts,5,"http.post('/oa/forecast/preview', { flowKey, varsJson }),"
cp6.web/src/api/oa/inbox.ts,5,"pending:   (rowMode?: 'merged' | 'expanded') => http.get('/oa/inbox/pending', { params: { rowMode } }),"
cp6.web/src/api/oa/inbox.ts,6,"pendingCc: () => http.get('/oa/inbox/pending-cc'),"
cp6.web/src/api/oa/inbox.ts,7,"running:   () => http.get('/oa/inbox/running'),"
cp6.web/src/api/oa/inbox.ts,8,"done:      (p: { year?: number; month?: number; tab?: string }) => http.get('/oa/inbox/done', { params: p }),"
cp6.web/src/api/oa/inbox.ts,9,"stats:     () => http.get('/oa/inbox/stats'),"
cp6.web/src/api/oa/inbox.ts,10,"detail:    (instanceId: string) => http.get(`/oa/inbox/detail/${instanceId}`),"
cp6.web/src/api/oa/inbox.ts,11,"markTaskRead: (id: string) => http.post('/oa/inbox/task/read', { id }),"
cp6.web/src/api/oa/inbox.ts,12,"markCcRead:   (id: string) => http.post('/oa/inbox/cc/read', { id }),"
cp6.web/src/api/oa/inbox.ts,14,"http.post('/oa/inbox/batch', { taskIds, approve, comment }),"
cp6.web/src/api/oa/inbox.ts,17,"http.post(`/oa/tasks/${taskId}/decision`, {"
cp6.web/src/api/oa/inbox.ts,21,"http.post('/oa/inbox/sendback', { taskId, kind, nodeId, comment }),"
cp6.web/src/api/oa/inbox.ts,22,"batchTransfer: (p: BatchTransferReq) => http.post('/oa/inbox/batch-transfer', p),"
cp6.web/src/api/oa/inbox.ts,23,"batchTransferPreview: (p: BatchTransferReq) => http.post('/oa/inbox/batch-transfer/preview', p),"
cp6.web/src/api/oa/notification.ts,6,"http.get<NotificationItem[]>('/oa/notification/list', { params: { unreadOnly, page, pageSize } }),"
cp6.web/src/api/oa/notification.ts,9,"http.get<number>('/oa/notification/unread-count'),"
cp6.web/src/api/oa/notification.ts,12,"http.post('/oa/notification/read', { id }),"
cp6.web/src/api/oa/notification.ts,15,"http.post('/oa/notification/read-all'),"
cp6.web/src/api/oa/pref.ts,4,"get:  ()                     => http.get('/oa/pref/get'),"
cp6.web/src/api/oa/pref.ts,5,"save: (prefsJson: string)    => http.post('/oa/pref/save', { prefsJson }),"
cp6.web/src/api/oa/pref.ts,7,"saveMerge: (partialJson: string) => http.post('/oa/pref/save', { prefsJson: partialJson, merge: true }),"
cp6.web/src/api/oa/pref.ts,9,"notifyMatrix: () => http.get('/oa/pref/notify-matrix'),"
cp6.web/src/api/oa/query.ts,5,"search: (filter: FormQueryFilter) => http.post('/oa/query/search', filter),"
cp6.web/src/api/oa/transfer.ts,5,"http.post('/oa/inbox/transfer', { taskId, toUserId, comment }),"
cp6.web/src/api/oa/wfConnector.ts,28,"list: async (): Promise<WfConnectorItem[]> => unwrap(await http.get('/oa/wf-connector')) ?? [],"
cp6.web/src/api/oa/wfConnector.ts,31,"get: async (id: string): Promise<WfConnectorItem> => unwrap(await http.get(`/oa/wf-connector/${id}`)),"
cp6.web/src/api/oa/wfConnector.ts,35,"unwrap(await http.post('/oa/wf-connector', body)),"
cp6.web/src/api/oa/wfConnector.ts,38,"update: (id: string, body: WfConnectorSaveBody) => http.put(`/oa/wf-connector/${id}`, body),"
cp6.web/src/api/oa/wfConnector.ts,41,"enable: (id: string, enabled: boolean) => http.post(`/oa/wf-connector/${id}/enabled`, { enabled }),"
cp6.web/src/api/oa/workCalendar.ts,22,"unwrap(await http.get('/oa/work-calendar', { params: { year } })),"
cp6.web/src/api/oa/workCalendar.ts,26,"http.post('/oa/work-calendar/toggle', { date, isWorkday, note }),"
cp6.web/src/api/oa/workCalendar.ts,29,"clear: (date: string) => http.delete(`/oa/work-calendar/${date}`),"
cp6.web/src/api/oa/workCalendar.ts,33,"unwrap(await http.post('/oa/work-calendar/import-jp')),"
cp6.web/src/api/plan/plan.ts,11,"return http.post<any, ApiResp<{ runId: string; runNo: string; status: number }>>('/plan/mrp/run', req)"
cp6.web/src/api/plan/plan.ts,14,"return http.get<any, ApiResp<MrpRun[]>>('/plan/mrp/runs')"
cp6.web/src/api/plan/plan.ts,17,"return http.get<any, ApiResp<PlannedOrder[]>>(`/plan/mrp/run/${runId}/planned-orders`)"
cp6.web/src/api/plan/plan.ts,20,"return http.get<any, ApiResp<NetRequirement[]>>(`/plan/mrp/run/${runId}/net-requirements`)"
cp6.web/src/api/plan/plan.ts,23,"return http.post<any, ApiResp<unknown>>(`/plan/mrp/planned-order/${id}/confirm`)"
cp6.web/src/api/plan/plan.ts,26,"return http.post<any, ApiResp<{ docNo: string }>>(`/plan/mrp/planned-order/${id}/convert`)"
cp6.web/src/api/plan/plan.ts,29,"return http.post<any, ApiResp<unknown>>(`/plan/mrp/planned-order/${id}/ignore`)"
cp6.web/src/api/plan/plan.ts,36,"return http.get<any, ApiResp<ItemPolicy[]>>('/plan/item-policy', { params: { keyword } })"
cp6.web/src/api/plan/plan.ts,39,"return http.post<any, ApiResp<unknown>>('/plan/item-policy', data)"
cp6.web/src/api/plan/plan.ts,42,"return http.delete<any, ApiResp<unknown>>(`/plan/item-policy/${itemCd}`)"
cp6.web/src/api/platform/admin.ts,7,return http.get('/platform/admin') as unknown as Promise<PlatformAdminRow[]>
cp6.web/src/api/platform/admin.ts,10,return http.post(`/platform/admin/${userId}/grant`) as unknown as Promise<unknown>
cp6.web/src/api/platform/admin.ts,13,return http.post(`/platform/admin/${userId}/revoke`) as unknown as Promise<unknown>
cp6.web/src/api/platform/audit.ts,14,"return http.get('/platform/audit', { params }) as unknown as Promise<{ rows: AuditRow[]; total: number }>"
cp6.web/src/api/platform/gdpr.ts,23,"const blob = (await http.get(`/platform/gdpr/export/tenant/${tenantId}`, {"
cp6.web/src/api/platform/gdpr.ts,29,"const blob = (await http.get(`/platform/gdpr/export/subject/${userId}`, {"
cp6.web/src/api/platform/gdpr.ts,35,"return http.delete(`/platform/gdpr/erase/subject/${userId}`, {"
cp6.web/src/api/platform/gdpr.ts,40,"return http.delete(`/platform/gdpr/erase/tenant/${tenantId}`, {"
cp6.web/src/api/platform/impersonation.ts,9,"return http.post('/platform/impersonation/start', body) as unknown as Promise<ImpersonationStartResult>"
cp6.web/src/api/platform/impersonation.ts,12,return http.post('/platform/impersonation/end') as unknown as Promise<ImpersonationEndResult>
cp6.web/src/api/platform/tenant.ts,13,"return http.get('/platform/tenant', { params }) as unknown as Promise<{ rows: TenantRow[]; total: number }>"
cp6.web/src/api/platform/tenant.ts,16,return http.get(`/platform/tenant/${id}`) as unknown as Promise<TenantDetail>
cp6.web/src/api/platform/tenant.ts,25,"return http.post('/platform/tenant', body) as unknown as Promise<CreateTenantResult>"
cp6.web/src/api/platform/tenant.ts,31,"return http.put(`/platform/tenant/${id}`, body) as unknown as Promise<unknown>"
cp6.web/src/api/platform/tenant.ts,34,return http.post(`/platform/tenant/${id}/suspend`) as unknown as Promise<unknown>
cp6.web/src/api/platform/tenant.ts,37,return http.post(`/platform/tenant/${id}/reactivate`) as unknown as Promise<unknown>
cp6.web/src/api/pub/attachment.ts,6,"const res: any = await http.get('/pub/attachment/list', { params: { bizType, bizId } })"
cp6.web/src/api/pub/attachment.ts,16,"return http.post('/pub/attachment/upload', fd)"
cp6.web/src/api/pub/attachment.ts,20,return http.delete(`/pub/attachment/${id}`)
cp6.web/src/api/pub/attachment.ts,24,"return http.post('/pub/attachment/rebind', { draftToken, bizId })"
cp6.web/src/api/pub/attachment.ts,29,"const blob: any = await http.get(`/pub/attachment/${id}/download`, { responseType: 'blob' })"
cp6.web/src/api/pub/attachment.ts,40,"const blob: any = await http.get(`/pub/attachment/${id}/preview`, { responseType: 'blob' })"
cp6.web/src/api/pub/codegen.ts,5,const res: any = await http.get('/pub/codegen/tables')
cp6.web/src/api/pub/codegen.ts,9,"return http.post('/pub/codegen/save', { table, columns })"
cp6.web/src/api/pub/codegen.ts,12,"const res: any = await http.post('/pub/codegen/preview', { table, columns })"
cp6.web/src/api/pub/seq.ts,6,"return http.get('/pub/seq', { params })"
cp6.web/src/api/pub/seq.ts,9,"return http.post('/pub/seq', data)"
cp6.web/src/api/pub/seq.ts,12,"return http.put('/pub/seq', data)"
cp6.web/src/api/pub/seq.ts,15,"return http.delete('/pub/seq', { data: ids })"
cp6.web/src/api/pub/seq.ts,18,const res: any = await http.get(`/pub/seq/preview/${bizKey}`)
cp6.web/src/api/pur/pur.ts,16,"return http.get<any, ApiResp<SupplierPrice[]>>('/pur/supplier-price', { params: { supplierId, itemId } })"
cp6.web/src/api/pur/pur.ts,19,"return http.get<any, ApiResp<{ price: number | null }>>('/pur/supplier-price/resolve', {"
cp6.web/src/api/pur/pur.ts,24,"return http.post<any, ApiResp<SupplierPrice>>('/pur/supplier-price', data)"
cp6.web/src/api/pur/pur.ts,27,"return http.delete<any, ApiResp<unknown>>(`/pur/supplier-price/${id}`)"
cp6.web/src/api/pur/pur.ts,34,"return http.get<any, ApiResp<PurchaseOrder[]>>('/pur/po', { params: { supplierId, status } })"
cp6.web/src/api/pur/pur.ts,37,"return http.get<any, ApiResp<PurchaseOrder>>(`/pur/po/${poNo}`)"
cp6.web/src/api/pur/pur.ts,40,"return http.post<any, ApiResp<PurchaseOrder>>('/pur/po', data)"
cp6.web/src/api/pur/pur.ts,43,"return http.post<any, ApiResp<PurchaseOrder>>(`/pur/po/${poNo}/submit`)"
cp6.web/src/api/pur/pur.ts,46,"return http.post<any, ApiResp<unknown>>(`/pur/po/${poNo}/cancel`)"
cp6.web/src/api/pur/pur.ts,53,"return http.get<any, ApiResp<GoodsReceipt[]>>('/pur/gr', { params: { poNo, supplierId } })"
cp6.web/src/api/pur/pur.ts,56,"return http.get<any, ApiResp<GoodsReceipt>>(`/pur/gr/${grNo}`)"
cp6.web/src/api/pur/pur.ts,59,"return http.post<any, ApiResp<GoodsReceipt>>('/pur/gr', data)"
cp6.web/src/api/pur/pur.ts,62,"return http.post<any, ApiResp<GoodsReceipt>>(`/pur/gr/${grNo}/apply-qc`)"
cp6.web/src/api/pur/pur.ts,69,"return http.get<any, ApiResp<ThreeWayMatch[]>>('/pur/match', { params: { poNo, status } })"
cp6.web/src/api/pur/pur.ts,72,"return http.get<any, ApiResp<ThreeWayMatch>>(`/pur/match/${matchNo}`)"
cp6.web/src/api/pur/pur.ts,75,"return http.post<any, ApiResp<MatchResult>>('/pur/match', data)"
cp6.web/src/api/pur/pur.ts,78,"return http.post<any, ApiResp<MatchResult>>(`/pur/match/${matchNo}/release`, { note })"
cp6.web/src/api/pur/pur.ts,81,"return http.post<any, ApiResp<ThreeWayMatch>>(`/pur/match/${matchNo}/reject`, { note })"
cp6.web/src/api/pur/pur.ts,88,"return http.get<any, ApiResp<PurchaseRequest[]>>('/pur/pr', { params: { status, source } })"
cp6.web/src/api/pur/pur.ts,91,"return http.get<any, ApiResp<PurchaseRequest>>(`/pur/pr/${prNo}`)"
cp6.web/src/api/pur/pur.ts,94,"return http.post<any, ApiResp<PurchaseRequest>>('/pur/pr', data)"
cp6.web/src/api/pur/pur.ts,97,"return http.post<any, ApiResp<PurchaseRequest>>(`/pur/pr/${prNo}/submit`)"
cp6.web/src/api/pur/pur.ts,100,"return http.post<any, ApiResp<string[]>>(`/pur/pr/${prNo}/convert`)"
cp6.web/src/api/pur/pur.ts,107,"return http.get<any, ApiResp<Rfq[]>>('/pur/rfq', { params: { status } })"
cp6.web/src/api/pur/pur.ts,110,"return http.get<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}`)"
cp6.web/src/api/pur/pur.ts,113,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/from-pr/${prNo}`)"
cp6.web/src/api/pur/pur.ts,116,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}/suppliers`, supplierIds)"
cp6.web/src/api/pur/pur.ts,119,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}/quote`, { supplierId, lines })"
cp6.web/src/api/pur/pur.ts,122,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}/rank`, { asOf })"
cp6.web/src/api/pur/pur.ts,125,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}/select`, selections)"
cp6.web/src/api/pur/pur.ts,128,"return http.post<any, ApiResp<Rfq>>(`/pur/rfq/${rfqNo}/writeback`)"
cp6.web/src/api/pur/pur.ts,131,"return http.post<any, ApiResp<string[]>>(`/pur/rfq/${rfqNo}/convert`)"
cp6.web/src/api/pur/pur.ts,138,"return http.get<any, ApiResp<PurchaseOrder[]>>('/pur/subcontract/orders')"
cp6.web/src/api/pur/pur.ts,141,"return http.get<any, ApiResp<PoConsignMaterial[]>>(`/pur/subcontract/${poNo}/consign`, { params: { lineNo } })"
cp6.web/src/api/pur/pur.ts,144,"return http.post<any, ApiResp<PoConsignMaterial[]>>(`/pur/subcontract/${poNo}/${lineNo}/consign`, items)"
cp6.web/src/api/pur/pur.ts,147,"return http.post<any, ApiResp<PoConsignMaterial[]>>(`/pur/subcontract/${poNo}/${lineNo}/issue`, issuances ?? null)"
cp6.web/src/api/pur/pur.ts,150,"return http.post<any, ApiResp<SubcontractCostResult>>(`/pur/subcontract/${poNo}/${lineNo}/finished-cost`, { finishedQty })"
cp6.web/src/api/pur/pur.ts,153,"return http.post<any, ApiResp<ConsignReconcileResult>>(`/pur/subcontract/${poNo}/${lineNo}/reconcile`, { finishedQty, tolerancePct })"
cp6.web/src/api/pur/pur.ts,160,"return http.get<any, ApiResp<PoReconcileReport>>(`/pur/reconcile/${poNo}`)"
cp6.web/src/api/space/advanced.ts,8,"return http.get<unknown, Envelope<FloorPickPath>>(`/space/floor/${floorId}/pick-path`, { params: { taskNo } })"
cp6.web/src/api/space/advanced.ts,11,"return http.get<unknown, Envelope<FloorWorkload>>(`/space/floor/${floorId}/workload`, { params: { from, to } })"
cp6.web/src/api/space/advanced.ts,14,"return http.get<unknown, Envelope<SitePickPath>>(`/space/site/${siteId}/pick-path`, { params: { taskNo } })"
cp6.web/src/api/space/aiAdmin.ts,97,"return http.get<unknown, SpaceAiPolicy>(`${root}/ai-policy`)"
cp6.web/src/api/space/aiAdmin.ts,100,"return http.put<unknown, UpdateSpaceAiPolicyResponse>("
cp6.web/src/api/space/aiAdmin.ts,107,"return http.get<unknown, SpaceAiUsagePage>(`${root}/ai-usage`, {"
cp6.web/src/api/space/aiProposalReview.ts,43,"return http.get<unknown, ISpaceVersionDto>("
cp6.web/src/api/space/aiProposalReview.ts,49,"return http.get<unknown, ISpacePageOfSpaceSourceDto>("
cp6.web/src/api/space/aiProposalReview.ts,56,"return http.get<unknown, ISpacePageOfSpaceRackGenerationProfileDto>("
cp6.web/src/api/space/aiProposalReview.ts,63,"return http.get<unknown, ISpaceAiGenerationRunDto>("
cp6.web/src/api/space/aiProposalReview.ts,69,"return http.get<unknown, ISpaceAiGenerationReviewDto>("
cp6.web/src/api/space/aiProposalReview.ts,75,"return http.get<unknown, ISpaceAiProposalPageDto>("
cp6.web/src/api/space/aiProposalReview.ts,82,"return http.get<unknown, ISpaceAiProposalIssuePageDto>("
cp6.web/src/api/space/aiProposalReview.ts,93,"return http.post<unknown, ISpaceAiProposalDecisionResponse>("
cp6.web/src/api/space/aiProposalReview.ts,105,"return http.post<unknown, ISpaceAiProposalDecisionResponse>("
cp6.web/src/api/space/aiProposalReview.ts,117,"return http.post<unknown, ISpaceAiAtomicApplyAcceptedDto>("
cp6.web/src/api/space/aiProposalReview.ts,129,"return http.post<unknown, ISpaceAiGenerationRunActionDto>("
cp6.web/src/api/space/aiProposalReview.ts,141,"return http.post<unknown, ISpaceAiGenerationRunActionDto>("
cp6.web/src/api/space/aiProposalReview.ts,153,"return http.post<unknown, ISpaceAiGenerationRunActionDto>("
cp6.web/src/api/space/aiProposalReview.ts,165,"return http.post<unknown, ISpaceAiGenerationRunActionDto>("
cp6.web/src/api/space/aiProposalReview.ts,178,"return http.post<unknown, ISpaceAiGenerationRunAcceptedDto>("
cp6.web/src/api/space/analytics.ts,14,"return http.get<unknown, Envelope<AnalyticsConfig>>(`/space/site/${siteId}/analytics/config`)"
cp6.web/src/api/space/analytics.ts,17,"return http.put<unknown, Envelope<AnalyticsConfig>>(`/space/site/${siteId}/analytics/config`, data)"
cp6.web/src/api/space/analytics.ts,20,"return http.post<unknown, Envelope<AbcSnapshotMeta>>(`/space/site/${siteId}/analytics/abc/rebuild`)"
cp6.web/src/api/space/analytics.ts,23,"return http.get<unknown, Envelope<UtilizationResponse>>(`/space/floor/${floorId}/analytics/utilization`)"
cp6.web/src/api/space/analytics.ts,26,"return http.get<unknown, Envelope<StorageTypeResponse>>(`/space/floor/${floorId}/analytics/storage-types`)"
cp6.web/src/api/space/analytics.ts,29,"return http.get<unknown, Envelope<AbcResponse>>(`/space/floor/${floorId}/analytics/abc`, {"
cp6.web/src/api/space/analytics.ts,34,"return http.get<unknown, Envelope<ControlTower>>(`/space/site/${siteId}/control-tower`)"
cp6.web/src/api/space/codeRule.ts,58,"const res = await http.get<unknown, Envelope<RawRuleEntity[]>>('/space/code-rule')"
cp6.web/src/api/space/codeRule.ts,63,"return http.post<unknown, Envelope<{ id: string }>>('/space/code-rule', d)"
cp6.web/src/api/space/codeRule.ts,66,"return http.put<unknown, Envelope<unknown>>("
cp6.web/src/api/space/codeRule.ts,72,"return http.delete<unknown, Envelope<unknown>>(`/space/code-rule/${encodeURIComponent(id)}`)"
cp6.web/src/api/space/codeRule.ts,76,"return http.post<unknown, Envelope<CodePreviewResp>>('/space/code-rule/preview', { segments })"
cp6.web/src/api/space/codeRule.ts,80,"return http.post<unknown, Envelope<string[]>>("
cp6.web/src/api/space/codeRule.ts,87,"return http.get<unknown, Envelope<CodePrecheckResp>>("
cp6.web/src/api/space/codeRule.ts,94,"return http.post<unknown, Envelope<{ code: string }>>("
cp6.web/src/api/space/connector.ts,7,"return http.get<unknown, Envelope<ConnectorVO[]>>(`/space/site/${siteId}/connector`)"
cp6.web/src/api/space/connector.ts,10,"return http.post<unknown, Envelope<{ id: string }>>(`/space/connector`, d)"
cp6.web/src/api/space/connector.ts,13,"return http.put<unknown, Envelope<null>>(`/space/connector/${id}`, d)"
cp6.web/src/api/space/connector.ts,16,"return http.put<unknown, Envelope<null>>(`/space/connector/${id}/stop`, s)"
